Gene.ID,M005,M005_PDX,M019,M019_PDX,M026,M029_PDX
ENSG00000183032,NA,NA,0.465981803,0.967986945,NA,0.667690818
ENSG00000249693,NA,NA,-1.240286994,-0.820508949,-0.306195135,0.930725223
ENSG00000243859,NA,NA,NA,NA,-2.113550058,NA
ENSG00000040731,-2.43889831,NA,-1.240286995,NA,NA,NA
ENSG00000142552,-0.655996431,0.11300977,1.381201383,-0.338976038,-0.752259531,-3.011789282
ENSG00000178863,NA,NA,NA,1.916456645,NA,NA
ENSG00000249237,NA,NA,NA,NA,NA,NA
ENSG00000075151,0.204309332,-0.102567427,-1.138266057,-0.702825928,-0.164962241,-0.141224619
ENSG00000062716,-0.614597496,-0.260340741,-0.296321029,-0.29642869,0.495730238,0.695006571
ENSG00000104313,-3.43889831,NA,-0.549699137,-0.587221886,-0.626873603,0.897302222
ENSG00000240036,NA,NA,NA,NA,NA,NA
ENSG00000228033,NA,-0.055261712,NA,NA,NA,NA
ENSG00000167912,NA,-0.055261712,0.219144625,-0.498580854,NA,2.433225564
ENSG00000063761,2.20495788,-1.277654134,0.468664224,1.446971362,-0.45819823,0.899361052
ENSG00000147614,1.020533309,0.529700788,-1.825249495,NA,-0.721232635,NA
ENSG00000225521,-0.532007714,3.371003042,0.759713005,-0.820508949,NA,NA
ENSG00000144749,1.117735468,-0.255131118,-0.390846671,-1.132622754,-1.521208027,-1.058627532
ENSG00000120334,0.731026691,1.266666383,-0.988748227,0.714528326,0.68723221,0.11060735
ENSG00000234362,NA,NA,NA,0.179491052,1.015732959,NA
ENSG00000225525,NA,NA,1.344675507,0.179491051,-0.306195137,NA
ENSG00000205927,-2.43889831,NA,-0.114756112,0.571069578,-1.306195135,1.046202441
ENSG00000259495,1.020533309,NA,-1.742787335,-4.029962315,-0.808695476,-0.12372256
ENSG00000213762,-0.147667012,-0.090027131,-1.253833526,-1.545196214,0.00028456,0.002875009
ENSG00000102543,0.467992286,-0.022840235,0.548208901,-0.780616222,0.430770458,0.687682293
ENSG00000135097,NA,-0.055261713,0.567067928,0.23293031,-1.306195135,0.393068437
ENSG00000114455,NA,NA,NA,NA,NA,NA
ENSG00000227890,NA,NA,NA,NA,-0.306195135,NA
ENSG00000110048,0.441520074,0.087131387,-1.191652219,0.376218589,-0.375369221,-0.511984695
ENSG00000254658,NA,NA,NA,NA,-0.668765215,NA
ENSG00000156510,-0.853935809,1.529700789,-0.240286994,-0.713593745,0.278767365,2.574581413
ENSG00000166847,0.201806743,0.248229135,-0.240286994,-0.05618459,0.064709427,0.5437021
ENSG00000103264,0.725290322,0.413291296,0.103014752,-0.25939319,-0.332073767,-0.6707254
ENSG00000182742,1.115690542,1.213227124,-0.964652551,-1.781338352,0.095545541,0.599519315
ENSG00000102230,NA,NA,0.437784911,0.087372849,0.60069546,-0.597653749
ENSG00000268093,NA,2.114663289,-1.377790517,-1.935986166,-1.800959827,1.667690818
ENSG00000230091,1.020533309,0.207772693,0.437784911,-3.62786387,0.371876769,NA
ENSG00000129993,-2.43889831,NA,2.344675507,NA,-3.306195135,NA
ENSG00000185686,-2.853935809,-0.470299212,1.15217034,0.368879888,0.670879098,1.143257461
ENSG00000238199,NA,NA,NA,NA,0.108842363,NA
ENSG00000268069,-0.060386687,-0.61047687,-0.349911485,-0.750119621,0.159468437,1.100650225
ENSG00000134668,-0.226847833,4.726098001,-0.240286994,-2.62786387,0.452796765,-0.761152481
ENSG00000129946,NA,-3.862616634,1.599248334,-1.037084044,-2.306195135,-1.654237277
ENSG00000258038,NA,NA,NA,NA,-1.340142468,NA
ENSG00000164318,-4.43889831,-5.009458023,0.169901106,0.822668166,-1.109503225,0.450099382
ENSG00000182446,0.518167894,0.325382498,-0.101915161,-0.603933854,-0.159165344,0.129227627
ENSG00000123364,NA,NA,0.580742865,-0.733046108,0.739608554,2.267760211
ENSG00000103021,0.239173595,-0.017787007,-0.178886449,-0.179590042,0.361229525,-0.133405114
ENSG00000198374,-3.175863904,-1.640224213,-3.632604417,-1.694978067,-5.554122649,NA
ENSG00000234147,0.020533309,0.207772693,1.344675507,NA,1.278767364,NA
ENSG00000236933,NA,1.114663289,NA,NA,-0.306195135,-2.976165373
ENSG00000237379,NA,NA,NA,NA,NA,0.760800222
ENSG00000237324,NA,NA,NA,2.501419146,-1.306195135,NA
ENSG00000105647,NA,NA,NA,-0.820508948,NA,NA
ENSG00000229670,NA,NA,NA,-0.820508948,NA,NA
ENSG00000243701,0.160139376,0.883337743,-1.25288703,-1.282239684,-0.417985962,0.805194341
ENSG00000257542,NA,NA,NA,NA,NA,NA
ENSG00000011376,0.182590067,-0.150120899,-0.938396653,0.082349892,-0.28499597,0.100959054
ENSG00000204516,-3.701932716,-0.733333617,-0.240286994,-2.62786387,0.895438726,0.968693074
ENSG00000082701,0.820152582,1.126551367,-0.887211203,-1.035341379,0.081586353,0.393144231
ENSG00000157796,0.441520075,0.185136497,-1.52407996,-1.118189498,-0.421909971,-0.090336392
ENSG00000182197,0.222359371,0.657587091,-0.753814357,-0.694530372,-0.24330743,-0.278000709
ENSG00000147050,1.229480199,0.484160004,-0.890952742,-1.45336614,-0.357019394,-0.16952625
ENSG00000137880,NA,-0.775153793,0.000721106,-0.279940567,0.738198983,2.082728316
ENSG00000111348,-0.967592591,-1.365601833,1.362377509,-0.898511461,0.216411287,1.202927944
ENSG00000174137,-1.43889831,-1.055261712,-0.114756112,4.179491051,1.45933961,0.568155144
ENSG00000134817,-1.388857627,0.606777011,-0.655324493,NA,NA,-5.720326467
ENSG00000135040,0.544613567,0.129162859,-0.427913997,-0.383445143,0.813860617,0.255966053
ENSG00000236824,-2.631543388,-4.318296118,-1.70186708,-2.288657784,-3.045603906,-1.654237277
ENSG00000214249,NA,NA,NA,NA,NA,NA
ENSG00000237064,NA,NA,NA,NA,NA,NA
ENSG00000169629,NA,-1.640224213,-3.047641916,NA,-0.04316073,NA
ENSG00000258661,NA,NA,0.4966786,NA,NA,NA
ENSG00000124587,1.06889633,0.359775787,0.527052249,0.21215724,-0.136914051,1.079289233
ENSG00000116132,-0.066863693,-0.287262615,-0.114756112,-0.585257699,-0.290323744,0.278918973
ENSG00000119681,-0.104997573,0.328122585,-0.497444833,-2.553069364,-3.23334457,-4.091642589
ENSG00000237534,-0.43889831,1.529700789,NA,NA,NA,NA
ENSG00000108469,0.268054715,0.406642392,-0.180026469,-1.072572236,-0.24501162,0.980052936
ENSG00000248636,NA,-0.318296118,-1.825249495,NA,0.108842363,1.667690818
ENSG00000228791,NA,NA,0.982105427,0.59452855,-1.306195135,NA
ENSG00000128710,-2.43889831,-3.470299212,-1.725713821,-1.083543355,2.015732958,NA
ENSG00000228857,NA,-1.055261712,-0.240286995,NA,NA,NA
ENSG00000251301,NA,NA,NA,2.501419146,-1.306195135,NA
ENSG00000235897,NA,-0.318296118,-2.562215089,-2.04290137,0.32607308,0.123370301
ENSG00000230186,NA,NA,NA,NA,0.108842363,NA
ENSG00000166526,1.275944473,0.529700788,-0.272251334,-0.207232167,-0.160147236,0.373959615
ENSG00000162437,-0.268973308,-1.133264224,0.077888966,-0.833332989,0.815035609,0.327615376
ENSG00000142279,-1.43889831,-1.256895574,0.636856258,1.228400651,-0.455338575,1.11129747
ENSG00000169826,0.576698545,0.703467856,-0.338850828,-1.335082122,0.290263004,-0.59010694
ENSG00000267765,-1.43889831,-3.514693331,0.219144625,1.179491051,-0.891157636,0.978030938
ENSG00000171540,NA,NA,NA,NA,NA,NA
ENSG00000102189,0.618434865,0.30366059,-1.23436216,-1.70471195,-0.423461188,0.265909416
ENSG00000197724,0.737979452,0.345700602,-0.310151801,-1.103351836,-0.045328566,0.978421966
ENSG00000168143,1.14606419,-0.055261713,NA,NA,NA,NA
ENSG00000214063,-0.313367428,-1.707338409,0.94641372,0.920324463,0.257072294,1.459104195
ENSG00000233030,NA,NA,NA,NA,-0.306195135,NA
ENSG00000134531,1.185950233,2.199399513,-0.28975567,-0.279940567,1.712517125,-1.536868119
ENSG00000251054,NA,NA,NA,0.179491052,NA,-1.654237278
ENSG00000213316,NA,NA,NA,NA,NA,NA
ENSG00000213856,NA,NA,NA,NA,NA,NA
ENSG00000244128,NA,NA,NA,NA,NA,NA
ENSG00000248607,NA,NA,NA,NA,NA,NA
ENSG00000254511,NA,NA,NA,NA,NA,NA
ENSG00000255746,NA,NA,NA,NA,NA,NA
ENSG00000240606,NA,NA,NA,NA,NA,NA
ENSG00000197047,NA,NA,0.344675507,-1.405471449,NA,NA
ENSG00000138621,2.233527032,-0.318296118,0.040894758,-0.137699125,-0.225705218,0.028022425
ENSG00000172508,3.261541408,1.123075529,-3.488214508,-2.898511461,-3.04316073,-0.654237278
ENSG00000227409,NA,-0.885336711,-1.462679415,NA,2.248393716,0.760800222
ENSG00000228439,NA,-0.24790679,2.567067928,-1.990433951,0.015732959,0.153117645
ENSG00000220749,NA,NA,NA,NA,NA,NA
ENSG00000166743,NA,NA,NA,NA,1.693804863,NA
ENSG00000139508,-2.853935809,-5.578823669,1.013469598,-0.668505856,1.300963111,NA
ENSG00000160216,0.809029203,-0.011466594,-0.413850573,-0.894273004,0.139786071,-0.2067783
ENSG00000211677,NA,NA,NA,NA,NA,NA
ENSG00000138798,NA,NA,-1.240286995,NA,-0.003632365,0.082728317
ENSG00000261097,NA,-1.055261712,NA,NA,1.278767364,NA
ENSG00000235343,NA,NA,NA,NA,0.179231691,NA
ENSG00000137463,NA,NA,NA,NA,NA,NA
ENSG00000118965,0.608065169,0.917771239,-0.783601797,-0.589995686,-0.034893114,0.178136105
ENSG00000228348,NA,NA,NA,NA,NA,NA
ENSG00000258910,NA,NA,1.081641101,NA,NA,NA
ENSG00000167100,-1.292056921,-0.486977953,1.067380408,-0.529046135,0.086122287,1.040908141
ENSG00000213995,0.100260501,-0.101065402,0.384673574,0.019767363,0.497965862,0.755045548
ENSG00000153790,-1.701932716,-1.142724553,0.843129014,0.357828292,0.677685199,1.535587282
ENSG00000224470,-0.268973309,-0.782243218,-1.243503707,-1.571187711,0.074780527,-0.70716303
ENSG00000132932,NA,-3.055261712,-1.562215089,-1.00493352,-0.060215894,0.111297469
ENSG00000125571,NA,-0.055261713,NA,NA,NA,NA
ENSG00000259584,NA,NA,NA,NA,-2.306195135,3.252653318
ENSG00000258616,NA,NA,NA,NA,NA,NA
ENSG00000232044,0.467992286,3.114663289,-1.940726712,1.446277592,-0.306195137,NA
ENSG00000161905,NA,NA,0.250699358,-3.99043395,-1.891157637,NA
ENSG00000250753,NA,NA,2.081641101,NA,2.693804863,NA
ENSG00000112078,-0.715282269,-0.931967221,-0.608652095,-1.345828503,0.535488724,0.707731178
ENSG00000158482,NA,-0.055261712,NA,NA,NA,NA
ENSG00000170242,0.485374364,-0.113476326,0.032997508,-0.271809992,0.141150684,0.067325732
ENSG00000236021,NA,NA,NA,NA,0.278767365,NA
ENSG00000160294,0.102995469,-0.33799192,-0.635201528,-0.449512811,-0.201542983,-0.23832674
ENSG00000164761,-0.853935809,1.529700788,NA,NA,NA,0.714996532
ENSG00000226823,NA,-2.055261713,NA,NA,NA,0.345762723
ENSG00000235217,-1.010055011,1.074021304,0.464257122,-0.476174441,0.004144985,-5.046554701
ENSG00000236946,NA,NA,NA,NA,NA,NA
ENSG00000107249,-0.246253231,0.809083189,-2.13337179,-2.895797076,-2.476120137,-0.069274777
ENSG00000220548,NA,NA,-0.240286995,NA,NA,NA
ENSG00000244593,NA,NA,-0.240286995,NA,NA,NA
ENSG00000134882,-0.360895798,-0.37013505,0.825186844,0.876098908,0.480074492,0.861351521
ENSG00000184402,0.683498321,0.993412135,0.1478748,0.26968886,0.302614107,1.395106058
ENSG00000180019,NA,NA,NA,NA,NA,NA
ENSG00000203496,NA,NA,NA,NA,NA,NA
ENSG00000230500,NA,NA,NA,NA,NA,NA
ENSG00000231465,NA,NA,NA,NA,NA,NA
ENSG00000235189,NA,NA,NA,NA,NA,NA
ENSG00000237364,NA,NA,NA,NA,NA,NA
ENSG00000253283,NA,NA,NA,NA,NA,NA
ENSG00000264769,NA,1.645178006,-2.825249495,-1.990433951,0.581330135,0.593690236
ENSG00000204694,NA,NA,NA,NA,NA,NA
ENSG00000215231,NA,NA,NA,NA,NA,NA
ENSG00000253140,NA,NA,NA,NA,NA,NA
ENSG00000253415,NA,NA,NA,NA,NA,NA
ENSG00000254244,NA,NA,NA,NA,NA,NA
ENSG00000255204,NA,NA,NA,NA,NA,NA
ENSG00000140093,NA,NA,NA,NA,-0.306195135,NA
ENSG00000235526,NA,NA,NA,NA,NA,0.345762723
ENSG00000198780,-0.43889831,0.359775787,-0.511589016,-2.123071719,0.417595069,0.345762723
ENSG00000112339,0.433453867,0.769651581,-0.078267191,-0.219336221,0.454617201,0.008089516
ENSG00000229956,NA,NA,NA,0.179491051,-0.569229541,0.082728317
ENSG00000110172,0.895520729,-0.353602987,-1.170277272,-0.776919681,0.288605557,0.135342943
ENSG00000197121,1.112897328,1.623883227,-1.187819575,-0.128386782,0.955579824,-0.03591618
ENSG00000179988,NA,-0.524746996,-1.005821741,-0.157543937,-0.431726018,-1.270908638
ENSG00000262728,NA,NA,-0.240286995,-1.820508948,0.693804864,-0.654237277
ENSG00000167554,NA,-2.055261713,0.460152724,0.041987527,NA,2.390156842
ENSG00000178694,0.409098596,1.629236462,-1.292754414,-1.536715983,0.33604217,-0.181167657
ENSG00000152492,0.680042763,0.31100996,0.768412701,-0.150879578,0.673532469,0.280190763
ENSG00000086730,0.368456612,0.771901691,-2.449740359,-1.483473961,-1.628123231,-3.113668896
ENSG00000136436,0.533087314,-0.445969883,-0.043995982,-1.146348556,0.29488703,0.105298728
ENSG00000225791,0.883029785,NA,-0.655324494,-0.946039831,-0.145730463,1.667690818
ENSG00000154065,1.515298001,-0.122375908,-1.825249495,-0.668505855,-1.306195135,NA
ENSG00000204174,NA,-1.055261712,NA,NA,NA,NA
ENSG00000230524,NA,-1.055261712,NA,NA,NA,NA
ENSG00000231544,NA,-1.055261712,NA,NA,NA,NA
ENSG00000242267,NA,-1.055261712,NA,NA,NA,NA
ENSG00000268424,NA,-1.055261712,NA,NA,NA,NA
ENSG00000238260,NA,NA,NA,NA,0.278767365,NA
ENSG00000170234,0.642895782,0.295235534,-1.688747494,-1.020446519,-0.008929096,0.783168035
ENSG00000108684,NA,NA,NA,NA,NA,NA
ENSG00000047410,0.499701146,-0.352729615,-0.660717752,-0.314203392,0.007659367,0.188920581
ENSG00000230914,NA,NA,-0.240286995,NA,-0.306195137,NA
ENSG00000168702,NA,NA,NA,NA,NA,NA
ENSG00000136111,-0.754400135,-1.055261712,-0.63854878,-0.41242421,0.13715276,1.398970801
ENSG00000124164,0.388265093,0.402695511,-0.602857073,-0.146842223,-0.109486427,0.589770932
ENSG00000109184,0.030586973,-0.025514369,0.670903739,-0.299429812,1.437706506,1.717393434
ENSG00000219553,NA,NA,NA,NA,NA,NA
ENSG00000148824,-0.466912686,-1.017787007,1.147983596,0.233938835,0.070874513,1.170191158
ENSG00000261187,NA,0.529700789,0.759713006,-1.820508949,0.015732959,NA
ENSG00000230061,NA,NA,0.759713005,NA,-0.76257343,NA
ENSG00000227347,NA,-0.055261712,NA,NA,NA,-0.654237278
ENSG00000227758,NA,-0.470299212,NA,NA,NA,NA
ENSG00000182352,-1.43889831,NA,NA,NA,NA,NA
ENSG00000243485,NA,NA,-0.240286995,NA,NA,NA
ENSG00000228022,NA,0.529700789,NA,-1.627863871,-0.203101643,NA
ENSG00000118733,NA,NA,-0.558816512,0.764453552,-0.306195137,NA
ENSG00000177875,NA,-1.055261712,NA,-0.820508948,0.693804864,2.46123994
ENSG00000139117,-0.229444944,-0.569834885,-0.495941869,0.643438151,0.71415351,0.689717124
ENSG00000214733,NA,NA,-0.240286995,0.179491051,NA,NA
ENSG00000165102,0.04222838,-0.24448727,-0.325534281,-0.191012483,0.225753137,0.560182739
ENSG00000117713,0.748187243,0.016489291,-0.973813504,-0.864426065,-0.456265293,0.532078113
ENSG00000165698,-0.323421093,-0.692691633,0.60101526,0.417650788,-0.094691031,-0.002160581
ENSG00000153944,1.328267522,1.415058223,-1.602857073,-1.382607341,-0.256551855,-0.467718302
ENSG00000259404,0.146064191,3.404169907,NA,NA,-3.891157636,NA
ENSG00000166682,NA,-2.277654134,1.460152724,0.679564654,1.501159786,2.068228748
ENSG00000251661,NA,NA,NA,NA,-0.306195135,NA
ENSG00000265126,NA,-0.470299212,NA,NA,NA,NA
ENSG00000211935,NA,NA,NA,NA,NA,NA
ENSG00000250600,NA,NA,NA,NA,NA,NA
ENSG00000259615,NA,NA,NA,NA,NA,NA
ENSG00000260211,NA,NA,NA,NA,NA,NA
ENSG00000237338,NA,NA,NA,NA,-0.306195137,NA
ENSG00000204304,0.362197622,0.061103044,-0.246023364,-0.881735748,-0.094107723,0.692800786
ENSG00000203523,NA,NA,NA,NA,0.278767365,NA
ENSG00000104883,-0.116970215,1.060215505,-0.114756112,0.179491051,-1.04316073,1.869324679
ENSG00000170873,0.883029785,1.850234301,-0.22641482,-2.471174697,-0.23908094,0.29472329
ENSG00000138835,0.078949995,-0.017787007,0.233083816,-1.694978067,-0.476120137,0.88315954
ENSG00000259332,NA,NA,NA,NA,NA,NA
ENSG00000247121,NA,-0.640224213,-0.977252588,-1.820508949,0.63240432,-0.391202872
ENSG00000154889,0.648564531,-0.222371698,0.413062482,-0.240959945,0.329841549,0.500648325
ENSG00000133104,1.141432742,-0.039551629,0.114652284,-0.425649332,0.473941269,0.980936669
ENSG00000178162,-1.43889831,NA,-0.725713821,0.764453552,-0.083802715,3.252653318
ENSG00000162415,-0.43889831,-0.225186714,-0.709772277,-1.746508367,-0.128196834,-0.151736937
ENSG00000083123,1.06889633,0.63863516,-0.60765806,-0.633854309,0.833356217,1.203743718
ENSG00000224557,NA,NA,NA,NA,-3.476120137,-0.654237278
ENSG00000163812,-0.086109251,-0.473865826,-0.198867066,-0.109421986,0.000182481,0.275890027
ENSG00000228594,NA,-0.470299212,1.509734753,3.986845973,0.568273982,0.813368273
ENSG00000261541,NA,-1.055261712,-1.240286995,-0.04290137,0.863729866,0.760800222
ENSG00000076944,-1.43889831,-3.055261713,0.759713005,-0.557474543,0.294197406,2.402793667
ENSG00000116698,1.608854821,0.420591788,-0.540566525,-0.43321644,0.09495965,-0.1372932
ENSG00000251988,NA,NA,-0.240286995,NA,NA,NA
ENSG00000178093,2.315989192,1.645178006,-0.481295093,-1.76392542,-0.113550058,0.983192643
ENSG00000164404,-1.853935809,-0.733333617,1.634182124,-0.305935776,0.541801771,0.345762723
ENSG00000141750,NA,NA,1.081641101,-1.305935776,1.278767365,NA
ENSG00000175414,-0.590901404,0.014372476,-1.015042832,-0.320713832,0.620555882,0.608797128
ENSG00000228037,NA,NA,-0.240286995,NA,NA,NA
ENSG00000144837,NA,-0.733333617,-1.625408916,3.150732058,-0.014969821,1.134258618
ENSG00000148110,-0.146871701,0.224846207,-0.6749533,-0.641646395,0.52063107,0.990243772
ENSG00000176463,0.050486531,0.417674171,-0.874159095,-2.99043395,-0.261801016,-0.218138163
ENSG00000167306,-2.853935809,-4.578823669,-5.131057924,-2.932718452,1.152534953,0.930725223
ENSG00000163060,NA,-0.470299212,-1.14717759,-0.441997325,-2.628123231,-0.654237278
ENSG00000214548,1.103130395,0.498002174,-2.842849203,0.185463853,-3.373550404,-3.639737707
ENSG00000267459,NA,-4.055261713,NA,-0.305935776,0.082370152,1.082728317
ENSG00000254333,NA,NA,0.759713005,-0.40547145,-0.306195137,NA
ENSG00000164107,-0.116970215,NA,0.839883354,0.079955378,-1.306195135,-0.654237278
ENSG00000230146,NA,NA,NA,NA,NA,NA
ENSG00000206192,NA,NA,NA,NA,0.108842363,-0.654237278
ENSG00000259368,-1.43889831,NA,NA,0.179491051,-0.306195137,NA
ENSG00000236774,NA,NA,NA,NA,NA,-0.069274777
ENSG00000257127,NA,NA,NA,0.179491052,NA,NA
ENSG00000167566,-0.149391693,-0.237638455,0.123720033,-0.755713826,-0.085947986,0.398230142
ENSG00000139618,1.499701145,0.809808708,-1.268856146,0.220133035,0.197379038,-0.038152259
ENSG00000197548,0.281947619,-0.744642108,0.204497849,0.093076299,-0.414215007,0.455752754
ENSG00000258710,NA,-0.470299212,NA,NA,NA,NA
ENSG00000223486,NA,NA,NA,NA,NA,3.345762723
ENSG00000255692,NA,NA,-2.047641916,-4.279940566,-1.746767727,0.082728317
ENSG00000224474,NA,-0.055261712,-2.240286994,0.179491052,-0.306195136,NA
ENSG00000145041,0.456632424,-0.372046504,-0.598973639,-0.575122409,0.089558392,0.06861558
ENSG00000172890,0.385530126,0.34610085,-0.40316976,-0.371429877,-0.462314338,-0.25937766
ENSG00000214491,0.731026691,NA,-0.825249495,NA,-1.324117044,NA
ENSG00000260369,NA,NA,NA,NA,-1.891157637,NA
ENSG00000096654,0.119097143,0.051653492,-1.202812289,-1.036826856,0.180682365,1.018520828
ENSG00000213673,NA,NA,NA,NA,NA,NA
ENSG00000076344,NA,0.944738287,0.395659436,-0.858522275,-0.306195135,-1.654237278
ENSG00000198231,0.288286264,-0.429791488,-0.162194625,-0.524073971,0.148754978,-0.056154165
ENSG00000186205,-2.43889831,-4.055261713,0.35608027,0.310075161,1.459339611,NA
ENSG00000101695,NA,-0.921995182,-1.602857073,-0.108085538,1.557068527,1.144128861
ENSG00000230024,-0.116970215,-0.055261712,NA,NA,NA,NA
ENSG00000198133,1.363541122,1.992770984,-0.497949767,-2.393222904,-0.357109408,0.59730149
ENSG00000089123,0.289022145,-0.007955998,-0.46769749,-0.392415297,0.113343756,0.228111134
ENSG00000236651,NA,NA,NA,NA,NA,NA
ENSG00000166819,NA,0.404169906,-0.240286995,NA,-3.113550058,-0.332309182
ENSG00000173295,-0.268973308,0.837823084,-0.640824923,-0.223864643,0.452796764,1.087229709
ENSG00000235214,NA,NA,NA,NA,NA,NA
ENSG00000221096,NA,NA,NA,NA,NA,NA
ENSG00000233834,NA,-0.640224213,NA,0.764453552,NA,NA
ENSG00000134321,-0.301394786,0.851628883,0.344675506,0.236074579,-2.635696451,NA
ENSG00000172602,NA,NA,0.344675507,NA,-0.628123231,-2.528706395
ENSG00000084734,NA,-0.055261712,NA,NA,NA,NA
ENSG00000023287,0.737690422,0.729009596,0.189700847,-0.274821596,0.911624555,-0.051572775
ENSG00000258198,NA,NA,NA,NA,-1.306195135,NA
ENSG00000237347,NA,NA,NA,NA,-3.113550058,NA
ENSG00000253921,NA,-0.055261712,NA,-0.820508948,NA,-0.654237278
ENSG00000234543,NA,NA,-1.825249495,1.179491051,1.693804863,NA
ENSG00000196588,0.505145284,-0.590755537,-0.136178591,-0.545329113,-0.339186962,0.971752492
ENSG00000259238,NA,0.944738288,-1.240286994,-2.142437044,-0.145730463,-0.976165373
ENSG00000225506,NA,-0.055261712,NA,-0.820508949,NA,NA
ENSG00000256223,NA,NA,-0.169897666,-0.967350337,1.278767365,1.207379238
ENSG00000108771,0.320093591,0.475253004,0.567067928,-2.142437044,-0.517699241,0.890083239
ENSG00000243156,0.037539734,-0.036765369,-3.580031602,-4.439282389,-1.284124877,-1.078109434
ENSG00000165716,-1.43889831,-2.212802989,1.041914822,1.040971187,0.6807723,0.319193002
ENSG00000234380,-3.43889831,-1.640224213,-3.047641916,-1.083543355,-0.306195136,1.724274346
ENSG00000138780,0.368456612,-0.010867593,-0.58542248,-1.242741949,0.40135397,0.560356773
ENSG00000232415,NA,-2.377189807,0.4966786,0.879930769,NA,-0.654237278
ENSG00000179598,NA,-2.154797386,0.584626299,-0.267967926,1.814820265,1.266328256
ENSG00000106038,NA,NA,NA,1.179491051,NA,NA
ENSG00000164066,0.9303355,-0.360116294,-0.446737871,-1.423173451,-0.415542532,NA
ENSG00000243766,NA,NA,0.759713006,0.179491051,NA,NA
ENSG00000183092,1.146064191,1.480791188,-0.497444833,0.372136129,-2.476120137,-1.139664104
ENSG00000235823,1.499701145,1.295235535,-0.273453858,-0.642510647,0.292442302,0.436910611
ENSG00000185963,0.793762447,0.200904191,-0.620710738,-0.250262179,0.463550325,0.614251559
ENSG00000157827,1.224066703,0.051868162,0.003920141,-1.743227028,0.230609051,0.674022522
ENSG00000136634,-0.701932715,1.944738288,1.081641101,-3.279940567,-1.40573081,NA
ENSG00000099994,2.084663646,0.060215505,0.070053126,-2.249352248,-4.061082638,-2.419772024
ENSG00000179403,-4.175863904,-3.129262294,1.611829379,0.114583788,0.612836023,-0.997539023
ENSG00000234183,NA,NA,NA,0.179491052,NA,NA
ENSG00000203386,NA,-0.055261712,NA,NA,-1.46445722,NA
ENSG00000226232,NA,NA,NA,NA,0.916197285,NA
ENSG00000222383,NA,NA,NA,0.179491052,1.693804863,NA
ENSG00000150281,NA,-2.055261712,1.0816411,-1.627863871,1.863729866,1.667690817
ENSG00000184343,-1.023860811,-0.24790679,-0.109042461,-0.609004843,0.24129266,1.568155144
ENSG00000155428,NA,NA,1.344675507,-0.235546448,NA,0.345762722
ENSG00000181381,0.088348693,-0.842532389,-0.485399492,0.344550297,-0.234732773,-0.196764512
ENSG00000135686,0.368456612,0.726228497,-1.0875681,-1.252619962,-0.65755889,0.184481815
ENSG00000172671,2.084663646,0.247301058,-1.400751666,-1.99043395,-0.260391446,-1.069274776
ENSG00000171658,1.435570808,0.202536045,-1.699718612,-2.235546448,-0.071729882,1.220231841
ENSG00000121057,0.668016894,0.149852717,0.01634964,-0.724293634,0.548166409,0.727698127
ENSG00000176268,-0.116970215,-0.055261712,-0.240286994,-0.820508949,-0.628123231,1.667690818
ENSG00000159023,-0.479540294,-1.470299212,-0.382305999,-1.893757931,0.236175489,0.466056957
ENSG00000178636,NA,-0.055261712,NA,NA,1.278767364,-0.654237278
ENSG00000154957,-0.116970215,-0.908420324,0.376384366,-0.205533879,0.005391015,0.840527414
ENSG00000226009,NA,0.359775787,-3.562215089,-1.40547145,-0.168691612,1.805194341
ENSG00000068097,1.108589486,0.075585767,-0.532467746,-1.265746686,-0.139223451,-0.037565916
ENSG00000246640,0.146064191,1.404169906,NA,-1.405471449,0.371876769,-0.654237277
ENSG00000263923,NA,NA,NA,NA,NA,NA
ENSG00000188785,0.146064191,0.582168208,-0.730092262,-2.047577857,0.222272479,0.404656412
ENSG00000099977,0.084663646,-0.591314613,0.139855715,0.591544691,0.324716951,0.701243378
ENSG00000253522,0.619995379,1.511998786,-0.230055072,1.135674819,0.72370635,4.614889402
ENSG00000186652,NA,-2.055261713,NA,NA,2.015732958,NA
ENSG00000217539,NA,NA,NA,NA,NA,NA
ENSG00000070770,0.950963461,0.368052026,-0.49299504,0.285556111,-0.030696765,-0.231025846
ENSG00000130589,0.419082685,0.999879841,-1.529793611,-2.378504402,-1.589003215,-1.332309182
ENSG00000197694,0.47443517,0.351130895,-0.847044317,-1.032081647,-0.126974702,0.154936805
ENSG00000259424,NA,NA,-1.562215089,NA,NA,0.667690818
ENSG00000268028,1.467992286,-0.277654134,-0.725713821,-1.557474543,0.816424151,0.193759629
ENSG00000170322,0.384223928,0.0115073,-0.322081085,-0.907096634,-0.045467197,0.813541683
ENSG00000254205,NA,NA,NA,NA,NA,NA
ENSG00000109118,0.945151497,0.636615993,-0.31927529,-0.649237522,-0.352079765,0.523300908
ENSG00000233085,-2.43889831,-2.055261713,1.174750505,NA,NA,NA
ENSG00000233942,NA,NA,NA,NA,-0.306195137,NA
ENSG00000233680,NA,NA,NA,NA,NA,NA
ENSG00000154122,0.685671554,1.704687199,-1.015282996,-1.332645136,-0.358400652,-1.563263617
ENSG00000219773,NA,NA,NA,NA,NA,NA
ENSG00000255239,NA,NA,NA,NA,NA,NA
ENSG00000137965,0.19530771,-0.395111716,-0.977252588,-3.212826372,-0.491410008,-0.332309182
